Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Value
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2001","2001","4967.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2002","2002","5095.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2003","2003","4941.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2004","2004","5489.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2005","2005","5037.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2006","2006","5135"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2007","2007","4544"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2008","2008","4727.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2009","2009","4548.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2010","2010","4615"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2011","2011","4687.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2012","2012","4798.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2013","2013","4558.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2014","2014","4659.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2015","2015","4575.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2016","2016","4828.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2017","2017","4406.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2018","2018","4772.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2019","2019","4770.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2020","2020","4289.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2021","2021","4904.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2022","2022","4038.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2023","2023","4683.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01329","Other citrus fruit, n.e.c.","2019","2019","7541.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01329","Other citrus fruit, n.e.c.","2020","2020","7693.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01329","Other citrus fruit, n.e.c.","2021","2021","6961.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01329","Other citrus fruit, n.e.c.","2022","2022","7188.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01329","Other citrus fruit, n.e.c.","2023","2023","7068.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01359.90","Other fruits, n.e.c.","2000","2000","6293.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01359.90","Other fruits, n.e.c.","2001","2001","6101.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01359.90","Other fruits, n.e.c.","2002","2002","5876.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01359.90","Other fruits, n.e.c.","2003","2003","6847"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01359.90","Other fruits, n.e.c.","2004","2004","6106.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01359.90","Other fruits, n.e.c.","2005","2005","5936.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01359.90","Other fruits, n.e.c.","2006","2006","5952.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01359.90","Other fruits, n.e.c.","2007","2007","5813.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01359.90","Other fruits, n.e.c.","2008","2008","6203.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01359.90","Other fruits, n.e.c.","2009","2009","6213.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01359.90","Other fruits, n.e.c.","2010","2010","5022.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01359.90","Other fruits, n.e.c.","2011","2011","4909"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01359.90","Other fruits, n.e.c.","2012","2012","4046.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01359.90","Other fruits, n.e.c.","2013","2013","4778.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01359.90","Other fruits, n.e.c.","2014","2014","5318.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01359.90","Other fruits, n.e.c.","2015","2015","5169.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01359.90","Other fruits, n.e.c.","2016","2016","5201.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01359.90","Other fruits, n.e.c.","2017","2017","5399.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01359.90","Other fruits, n.e.c.","2018","2018","5731.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01359.90","Other fruits, n.e.c.","2019","2019","6713"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01359.90","Other fruits, n.e.c.","2020","2020","6900.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01359.90","Other fruits, n.e.c.","2021","2021","8001.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01359.90","Other fruits, n.e.c.","2022","2022","7847"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01359.90","Other fruits, n.e.c.","2023","2023","6816.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2000","2000","784.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2001","2001","785.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2002","2002","787.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2003","2003","788.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2004","2004","797.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2005","2005","815"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2006","2006","832.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2007","2007","849.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2008","2008","866.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2009","2009","884.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2010","2010","914.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2011","2011","775.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2012","2012","953.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2013","2013","954.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2014","2014","922.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2015","2015","919.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2016","2016","932.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2017","2017","939.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2018","2018","944.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2019","2019","902"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2020","2020","928.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2021","2021","925"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2022","2022","918.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2023","2023","924"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01449.90","Other oil seeds, n.e.c.","2000","2000","777.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01449.90","Other oil seeds, n.e.c.","2001","2001","778.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01449.90","Other oil seeds, n.e.c.","2002","2002","778.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01449.90","Other oil seeds, n.e.c.","2003","2003","776.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01449.90","Other oil seeds, n.e.c.","2004","2004","775.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01449.90","Other oil seeds, n.e.c.","2005","2005","775.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01449.90","Other oil seeds, n.e.c.","2006","2006","802.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01449.90","Other oil seeds, n.e.c.","2007","2007","773.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01449.90","Other oil seeds, n.e.c.","2008","2008","789.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01449.90","Other oil seeds, n.e.c.","2009","2009","744.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01449.90","Other oil seeds, n.e.c.","2010","2010","675.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01449.90","Other oil seeds, n.e.c.","2011","2011","774.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01449.90","Other oil seeds, n.e.c.","2012","2012","757.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01449.90","Other oil seeds, n.e.c.","2013","2013","777.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01449.90","Other oil seeds, n.e.c.","2014","2014","759.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01449.90","Other oil seeds, n.e.c.","2015","2015","785.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01449.90","Other oil seeds, n.e.c.","2016","2016","819.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01449.90","Other oil seeds, n.e.c.","2017","2017","796.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01449.90","Other oil seeds, n.e.c.","2018","2018","788.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01449.90","Other oil seeds, n.e.c.","2019","2019","789.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01449.90","Other oil seeds, n.e.c.","2020","2020","798.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01449.90","Other oil seeds, n.e.c.","2021","2021","807.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01449.90","Other oil seeds, n.e.c.","2022","2022","810.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01449.90","Other oil seeds, n.e.c.","2023","2023","814.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01709.90","Other pulses n.e.c.","2000","2000","921.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01709.90","Other pulses n.e.c.","2001","2001","853.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01709.90","Other pulses n.e.c.","2002","2002","854.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01709.90","Other pulses n.e.c.","2003","2003","815"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01709.90","Other pulses n.e.c.","2004","2004","826.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01709.90","Other pulses n.e.c.","2005","2005","756.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01709.90","Other pulses n.e.c.","2006","2006","738.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01709.90","Other pulses n.e.c.","2007","2007","739"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01709.90","Other pulses n.e.c.","2008","2008","660.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01709.90","Other pulses n.e.c.","2009","2009","617.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01709.90","Other pulses n.e.c.","2010","2010","630.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01709.90","Other pulses n.e.c.","2011","2011","728.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01709.90","Other pulses n.e.c.","2012","2012","705.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01709.90","Other pulses n.e.c.","2013","2013","718.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01709.90","Other pulses n.e.c.","2014","2014","776"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01709.90","Other pulses n.e.c.","2015","2015","624.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01709.90","Other pulses n.e.c.","2016","2016","948.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01709.90","Other pulses n.e.c.","2017","2017","771.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01709.90","Other pulses n.e.c.","2018","2018","735.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01709.90","Other pulses n.e.c.","2019","2019","773.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01709.90","Other pulses n.e.c.","2020","2020","499.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01709.90","Other pulses n.e.c.","2021","2021","516.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01709.90","Other pulses n.e.c.","2022","2022","505.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01709.90","Other pulses n.e.c.","2023","2023","464.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2000","2000","4280.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2001","2001","4361.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2002","2002","4671.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2003","2003","4745.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2004","2004","2312.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2005","2005","1686.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2006","2006","1888.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2007","2007","1802.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2008","2008","2001.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2009","2009","2362.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2010","2010","2727.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2011","2011","2699.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2012","2012","3051.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2013","2013","3491.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2014","2014","3781.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2015","2015","3991.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2016","2016","4318.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2017","2017","4226.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2018","2018","4521"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2019","2019","4568.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2020","2020","4252.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2021","2021","6287.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2022","2022","6590"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2023","2023","6524"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01319","Other tropical fruits, n.e.c.","2019","2019","3723.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01319","Other tropical fruits, n.e.c.","2020","2020","4673.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01319","Other tropical fruits, n.e.c.","2021","2021","4258.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01319","Other tropical fruits, n.e.c.","2022","2022","4638.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01319","Other tropical fruits, n.e.c.","2023","2023","6188.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2000","2000","14990.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2001","2001","14668.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2002","2002","14565.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2003","2003","14549.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2004","2004","14681.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2005","2005","14350.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2006","2006","14189.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2007","2007","14108.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2008","2008","13972.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2009","2009","14119.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2010","2010","13998.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2011","2011","14097.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2012","2012","14674.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2013","2013","13344.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2014","2014","12946.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2015","2015","12066.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2016","2016","13769.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2017","2017","13493.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2018","2018","13231"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2019","2019","13357.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2020","2020","13344.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2021","2021","13225.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2022","2022","14558.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2023","2023","13784.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01317","Papayas","2000","2000","4347.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01317","Papayas","2001","2001","4498.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01317","Papayas","2002","2002","4515.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01317","Papayas","2003","2003","4427.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01317","Papayas","2004","2004","5119.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01317","Papayas","2005","2005","5228.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01317","Papayas","2006","2006","5178.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01317","Papayas","2007","2007","4592.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01317","Papayas","2008","2008","5580.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01317","Papayas","2009","2009","5651.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01317","Papayas","2010","2010","5160.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01317","Papayas","2011","2011","5138.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01317","Papayas","2012","2012","4811.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01317","Papayas","2013","2013","4864.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01317","Papayas","2014","2014","4913.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01317","Papayas","2015","2015","4802.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01317","Papayas","2016","2016","4514.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01317","Papayas","2017","2017","4448.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01317","Papayas","2018","2018","4630.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01317","Papayas","2019","2019","4588.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01317","Papayas","2020","2020","5211.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01317","Papayas","2021","2021","5529.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01317","Papayas","2022","2022","7288.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01317","Papayas","2023","2023","7353.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01345","Peaches and nectarines","2000","2000","6034.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01345","Peaches and nectarines","2001","2001","6527.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01345","Peaches and nectarines","2002","2002","8306.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01345","Peaches and nectarines","2003","2003","5169.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01345","Peaches and nectarines","2004","2004","4620.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01345","Peaches and nectarines","2005","2005","4615.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01345","Peaches and nectarines","2006","2006","4628.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01345","Peaches and nectarines","2007","2007","5273.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01345","Peaches and nectarines","2008","2008","5304.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01345","Peaches and nectarines","2009","2009","3517.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01345","Peaches and nectarines","2010","2010","3483"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01345","Peaches and nectarines","2011","2011","3529"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01345","Peaches and nectarines","2012","2012","3968.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01345","Peaches and nectarines","2013","2013","4247.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01345","Peaches and nectarines","2014","2014","4774.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01345","Peaches and nectarines","2015","2015","5119.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01345","Peaches and nectarines","2016","2016","4980.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01345","Peaches and nectarines","2017","2017","5054.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01345","Peaches and nectarines","2018","2018","5843.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01345","Peaches and nectarines","2019","2019","7365.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01345","Peaches and nectarines","2020","2020","7241.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01345","Peaches and nectarines","2021","2021","8725"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01345","Peaches and nectarines","2022","2022","10225.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01345","Peaches and nectarines","2023","2023","10894"
